date,topic,news_volume,avg_sentiment,median_sentiment,sentiment_std,max_sentiment,min_sentiment,avg_prob_positive,avg_prob_negative,avg_prob_neutral,sentiment_volume_weighted
2024-04-19,oil,2,-0.14871316743629998,-0.14871316743629998,1.0175897861280667,0.5708314708010245,-0.8682578056736244,0.3811488370411098,0.4736110996454954,0.14524008706212044,-0.16337811323227733
2024-04-21,gold,1,0.9937421637490245,0.9937421637490245,0.0,0.9937421637490245,0.9937421637490245,0.9968665242195129,0.0008209189400076866,0.002312586409971118,0.6888095790061758
2024-04-21,oil,1,-0.8852313044060645,-0.8852313044060645,0.0,-0.8852313044060645,-0.8852313044060645,0.003957458306103945,0.9408755898475647,0.055166855454444885,-0.6135955827924663
2024-04-22,gold,3,-0.7191630437956246,-0.930340993462907,0.4212034884723865,-0.23414649500082563,-0.9930016429231412,0.003863631864078343,0.8149936199188232,0.1811427103045086,-0.9969716723396912
2024-04-22,oil,4,-0.45639640303264883,-0.921397774768238,0.9688919728357426,0.9948119618809329,-0.9776020244750521,0.25088763337407727,0.7271656031371094,0.02194673931808211,-0.7345416741392986
2024-04-23,gold,3,0.5479348390894158,0.6526541003130475,0.5076444649746691,0.9950532460988757,-0.00390282914367579,0.6130652210364739,0.045234402253602944,0.3417003620415926,0.7595989776907917
2024-04-23,oil,1,0.13296254873047775,0.13296254873047775,0.0,0.13296254873047775,0.13296254873047775,0.36905962228775024,0.05694257840514183,0.5739977955818176,0.09216261577259498
2024-04-24,gold,1,-0.9746409790831894,-0.9746409790831894,0.0,-0.9746409790831894,-0.9746409790831894,0.0016849071253091097,0.9872404932975769,0.011074572801589966,-0.6755696467096973
2024-04-24,oil,2,0.018041621928498675,0.018041621928498675,1.3780718803576444,0.9924855934918857,-0.9564023496348883,0.4999315416207537,0.489968279725872,0.01010017329826951,0.019820747558152687
2024-04-25,gold,1,-0.01463142838233078,-0.01463142838233078,0.0,-0.01463142838233078,-0.01463142838233078,0.004948409274220467,0.12106158584356308,0.8739899396896362,-0.010141733330777341
2024-04-25,oil,3,0.8880111261975947,0.9677842310895436,0.16230532089640426,0.9949925620717724,0.7012565854314681,0.9430441657702128,0.04464347613975406,0.01231233992924293,1.231044816859449
2024-04-26,gold,1,-0.9866333892109633,-0.9866333892109633,0.0,-0.9866333892109633,-0.9866333892109633,0.0006493686814792454,0.9932944178581238,0.006056203041225672,-0.6838821519778824
2024-04-26,oil,1,0.7146664369402782,0.7146664369402782,0.0,0.7146664369402782,0.7146664369402782,0.850881814956665,0.09660930931568146,0.052508965134620667,0.49536902580597575
2024-04-28,oil,1,-0.9631023420897161,-0.9631023420897161,0.0,-0.9631023420897161,-0.9631023420897161,0.002496315399184823,0.9813809394836426,0.016122719272971153,-0.6675716730101666
2024-04-28,silver,1,0.8534751797891841,0.8534751797891841,0.0,0.8534751797891841,0.8534751797891841,0.9251434803009033,0.04914529249072075,0.02571124956011772,0.5915839145487654
2024-04-29,gas,1,0.9960512530919514,0.9960512530919514,0.0,0.9960512530919514,0.9960512530919514,0.9980237483978271,0.00031905886135064065,0.0016572403255850077,0.6904101177738866
2024-04-29,gold,2,0.00578323186290064,0.00578323186290064,1.4005833675665518,0.9961452286863003,-0.984578764960499,0.4995277489651926,0.49650877885869704,0.003963453171309084,0.006353529592799608
2024-04-29,oil,3,-0.6578395273994967,-0.9845716537280521,0.5697028209305072,-8.205197950347798e-06,-0.9889387232724878,0.001847810441783319,0.6638269796967506,0.33432522090151906,-0.911959227355696
2024-04-30,gold,2,0.9945996855559911,0.9945996855559911,0.0031819541758130935,0.9968496669311333,0.9923497041808488,0.9972956478595734,0.000426514248829335,0.002277843072079122,1.0926794368572497
2024-04-30,oil,1,-0.7191820503918258,-0.7191820503918258,0.0,-0.7191820503918258,-0.7191820503918258,0.10722597688436508,0.854797899723053,0.037976108491420746,-0.49849901053841456
2024-05-01,oil,1,-0.9947172882257073,-0.9947172882257073,0.0,-0.9947172882257073,-0.9947172882257073,0.00043811951763927937,0.9973552227020264,0.002206617733463645,-0.6894854837878834
2024-05-02,gold,2,0.016238418394473042,0.016238418394473042,1.375448845720477,0.9888276243786317,-0.9563507875896856,0.5043112034909427,0.4892513540980872,0.00643738335929811,0.01783972599670236
2024-05-02,oil,1,-0.9683444529560684,-0.9683444529560684,0.0,-0.9683444529560684,-0.9683444529560684,0.0030776052735745907,0.9840497374534607,0.012872617691755295,-0.6712052273773614
2024-05-03,gold,2,0.009774947208502083,0.009774947208502083,1.3142183107505307,0.9390676266997318,-0.9195177322827276,0.48636093887034804,0.4888180326670408,0.024821015540510416,0.010738877124342424
2024-05-03,oil,3,-0.01456417414408275,-0.0003937073847284922,0.9742137042491771,0.9524869997369325,-0.9957858147844523,0.3276747548079584,0.3397399558549902,0.33258526818826795,-0.020190232490310024
2024-05-05,oil,1,0.9154113077875972,0.9154113077875972,0.0,0.9154113077875972,0.9154113077875972,0.9567924737930298,0.006362467538565397,0.03684511035680771,0.6345147670456652
2024-05-06,gas,2,0.49884086778241293,0.49884086778241293,0.702666365244262,0.9957010195583339,0.0019807160064919324,0.5211852509528399,0.0007908007828518748,0.47802397061605006,0.5480327074356226
2024-05-06,gold,3,0.23447658515554703,-0.030932392889537308,0.6629584734405601,0.9890190701918707,-0.25465692183569233,0.48734827525913715,0.3294237349764444,0.18322796079640588,0.3250535678157827
2024-05-06,oil,1,0.414098971894866,0.414098971894866,0.0,0.414098971894866,0.414098971894866,0.6439813375473022,0.0247584730386734,0.33126020431518555,0.2870315348416984
2024-05-07,gold,2,0.9944179388220457,0.9944179388220457,0.001599975130525331,0.99554929208657,0.9932865855575214,0.9972049295902252,0.0003437330306041986,0.002451272332109511,1.092479767661912
2024-05-07,oil,5,-0.28012800685000927,-0.0007376711933946289,0.6168281871070151,0.4461385990030322,-0.9970632650083944,0.1463276498427149,0.39714415366761385,0.45652820337563754,-0.5019220088694856
2024-05-08,gold,1,0.1700008710063763,0.1700008710063763,0.0,0.1700008710063763,0.1700008710063763,0.41287118196487427,0.02148834988474846,0.5656404495239258,0.11783562443080467
2024-05-08,oil,6,-0.18191428577430024,-0.09762781589384628,0.7231098628903345,0.9906642074591664,-0.9942696482569341,0.1857393913329967,0.39837722869439557,0.4158834006326894,-0.35398885494635945
2024-05-09,gold,1,0.0003279527026890383,0.0003279527026890383,0.0,0.0003279527026890383,0.0003279527026890383,0.021738450974225998,0.01202529575675726,0.9662362337112427,0.00022731949122592088
2024-05-09,oil,2,0.4846182834027809,0.4846182834027809,0.719887579139811,0.9936556723045087,-0.02441910549894688,0.512901852838695,0.079936140216887,0.40716193802654743,0.5324076014595398
2024-05-10,gold,1,0.9966206196995847,0.9966206196995847,0.0,0.9966206196995847,0.9966206196995847,0.9983090162277222,0.00044108196743763983,0.001249979599379003,0.6908047726326726
2024-05-10,oil,1,-0.9942128408996876,-0.9942128408996876,0.0,-0.9942128408996876,-0.9942128408996876,0.0004223750438541174,0.9971023201942444,0.0024753224570304155,-0.6891358275461119
2024-05-11,oil,1,0.7708659405890074,0.7708659405890074,0.0,0.7708659405890074,0.7708659405890074,0.8780103921890259,0.006024752743542194,0.1159648671746254,0.5343235533089608
2024-05-13,gold,2,0.4952740339677295,0.4952740339677295,0.6977758375619009,0.9886760604558725,0.0018720074795865321,0.5188005827367306,0.000793202081695199,0.4804062289185822,0.5441141399751744
2024-05-13,oil,4,0.27534606268426487,0.480806189404032,0.8975050291654806,0.997267977433858,-0.8574961055048627,0.5146423152182251,0.2786758284419193,0.20668185265094507,0.44315239232351217
2024-05-13,silver,1,0.9939578095520294,0.9939578095520294,0.0,0.9939578095520294,0.9939578095520294,0.9969743490219116,0.0002491690684109926,0.0027764628175646067,0.6889590532865282
2024-05-14,gold,1,0.9362697904615598,0.9362697904615598,0.0,0.9362697904615598,0.9362697904615598,0.9676288962364197,0.005984874442219734,0.026386303827166557,0.6489727655018809
2024-05-14,oil,3,-0.015573122857423035,-0.051065817110276246,0.9942456700323882,0.9959436473895338,-0.9915971988515266,0.33889979591670755,0.40760474275642383,0.253495462743255,-0.02158893240227283
2024-05-15,gas,1,0.9929350412425888,0.9929350412425888,0.0,0.9929350412425888,0.9929350412425888,0.9964613318443298,0.00047189052565954626,0.0030666992533951998,0.6882501243164734
2024-05-15,gold,1,-0.9905225871718517,-0.9905225871718517,0.0,-0.9905225871718517,-0.9905225871718517,0.0005397757631726563,0.9952501058578491,0.004210012499243021,-0.6865779385791116
2024-05-15,oil,3,-0.32480657841027266,-0.9738026379224873,1.144276536698766,0.9964220460867282,-0.9970391433950588,0.333306574029848,0.6620379686161565,0.004655438746946554,-0.4502775281048066
2024-05-16,gas,1,-0.9749990731923411,-0.9749990731923411,0.0,-0.9749990731923411,-0.9749990731923411,0.001241240301169455,0.9874211549758911,0.011337527073919773,-0.675817858631831
2024-05-16,gold,1,0.9771420350568477,0.9771420350568477,0.0,0.9771420350568477,0.9771420350568477,0.9885079264640808,0.002436229959130287,0.009055793285369873,0.6773032466062612
2024-05-16,oil,1,0.9961148345305804,0.9961148345305804,0.0,0.9961148345305804,0.9961148345305804,0.9980556964874268,0.0005559592391364276,0.0013883740175515413,0.6904541890688082
2024-05-17,gold,1,0.9932371262943296,0.9932371262943296,0.0,0.9932371262943296,0.9932371262943296,0.9966129660606384,0.00048465447616763413,0.0029024225659668446,0.6884595137183769
2024-05-17,oil,1,0.9972012981894092,0.9972012981894092,0.0,0.9972012981894092,0.9972012981894092,0.9985997080802917,0.0004145697457715869,0.0009856289252638817,0.6912072682907062
2024-05-19,gold,1,0.9768223107090191,0.9768223107090191,0.0,0.9768223107090191,0.9768223107090191,0.9883449077606201,0.001820108969695866,0.009835016913712025,0.6770816305760075
2024-05-19,oil,1,0.6197417347027163,0.6197417347027163,0.0,0.6197417347027163,0.6197417347027163,0.7872373461723328,0.0009147492237389088,0.21184799075126648,0.42957223608451744
2024-05-20,gold,2,0.9667424683699251,0.9667424683699251,0.04213275996385557,0.9965348286504724,0.9369501080893776,0.9831724166870117,0.0077262709237402305,0.009101410338189453,1.062075155728541
2024-05-20,oil,2,0.30040719943028305,0.30040719943028305,0.8581586141395974,0.9072169748220422,-0.30640257596147613,0.5357004329562187,0.2965636271983385,0.16773593798279762,0.33003104089848057
2024-05-21,gold,2,0.9730881715657622,0.9730881715657622,0.027380955934898026,0.9924494311826986,0.9537269119488258,0.9864042103290558,0.0010539990616962314,0.012541768606752157,1.0690466232397282
2024-05-21,oil,2,-0.05512760428688651,-0.05512760428688651,1.3300124737653252,0.8853332349752701,-0.9955884435490431,0.4706514815916307,0.5005668549565598,0.028781725151930004,-0.06056386351440629
2024-05-22,gold,1,-0.0883095892934449,-0.0883095892934449,0.0,-0.0883095892934449,-0.0883095892934449,0.25382813811302185,0.3908174932003021,0.355354368686676,-0.06121154283515806
2024-05-22,oil,1,-0.9837189158277789,-0.9837189158277789,0.0,-0.9837189158277789,-0.9837189158277789,0.0006990031688474119,0.9918262958526611,0.007474697660654783,-0.6818619929695111
2024-05-23,gold,1,-0.9902482982438872,-0.9902482982438872,0.0,-0.9902482982438872,-0.9902482982438872,0.0005205640918575227,0.9951123595237732,0.004367115441709757,-0.6863878159820342
2024-05-23,oil,1,-0.9953528933614381,-0.9953528933614381,0.0,-0.9953528933614381,-0.9953528933614381,0.00044085431727580726,0.9976738095283508,0.0018852784996852279,-0.6899260516956647
2024-05-24,gold,1,-0.8264220546694745,-0.8264220546694745,0.0,-0.8264220546694745,-0.8264220546694745,0.010230589658021927,0.909135103225708,0.0806342139840126,-0.5728321171467032
2024-05-24,oil,1,-0.8530807097855096,-0.8530807097855096,0.0,-0.8530807097855096,-0.8530807097855096,0.015679335221648216,0.9237567186355591,0.060563862323760986,-0.5913104887779029
2024-05-26,gold,1,0.9955748732474696,0.9955748732474696,0.0,0.9955748732474696,0.9955748732474696,0.9977853298187256,0.0008414515177719295,0.0013732017250731587,0.6900799164278085
2024-05-27,gold,2,0.25709088874504665,0.25709088874504665,0.5452948100981472,0.6426725467112772,-0.12849076922118385,0.43217886984348297,0.18439073185436428,0.38343045860528946,0.2824432096799141
2024-05-27,oil,2,0.0721960234457521,0.0721960234457521,1.3053766155731301,0.9952366803198575,-0.8508446334283533,0.500234997482039,0.46152471742243506,0.038240273541305214,0.07931543855047422
2024-05-28,gold,1,0.42168412715106096,0.42168412715106096,0.0,0.42168412715106096,0.42168412715106096,0.6499338746070862,0.027017375454306602,0.3230487108230591,0.2922891638216394
2024-05-28,oil,2,0.9908537190143532,0.9908537190143532,0.0075960620529455245,0.9962249460023048,0.9854824920264016,0.9954127967357635,0.00041665619937703013,0.004170569591224194,1.0885640719816667
2024-05-29,gold,3,-0.4120793515899213,-0.8152805344604924,0.8489020333284528,0.5632823572375545,-0.9842398775468261,0.2535727708988513,0.6323804336910447,0.11404677806422114,-0.5712632814430487
2024-05-29,oil,4,-0.6891851072396183,-0.9675648989013812,0.5706108304488134,0.16644993285884918,-0.9880605640145601,0.10384143616829533,0.7405909141234588,0.1555676539428532,-1.109200640276403
2024-05-30,gold,1,0.9105189779611702,0.9105189779611702,0.0,0.9105189779611702,0.9105189779611702,0.9542304873466492,0.00607251888141036,0.039696961641311646,0.6311236624201081
2024-05-30,oil,2,-0.49732766914554954,-0.49732766914554954,0.7033280359081675,3.544437312680282e-07,-0.9946556927348303,0.0006973100535105914,0.4990437452797778,0.5002589372452348,-0.5463702888179687
2024-05-31,gold,1,0.9972327340699088,0.9972327340699088,0.0,0.9972327340699088,0.9972327340699088,0.9986155033111572,0.00037431297823786736,0.0010102330707013607,0.6912290579826429
2024-05-31,oil,1,1.9060416841937267e-06,1.9060416841937267e-06,0.0,1.9060416841937267e-06,1.9060416841937267e-06,0.0016980045475065708,0.0009885316248983145,0.9973134398460388,1.3211674194286112e-06
2024-06-01,gold,1,0.9621065264687546,0.9621065264687546,0.0,0.9621065264687546,0.9621065264687546,0.9808719158172607,0.0017764013027772307,0.01735171675682068,0.6668814262201397
2024-06-02,oil,2,0.3011884601403282,0.3011884601403282,0.40901443803632975,0.5904053428790219,0.011971577401634438,0.43994102999567986,0.028917073679622263,0.531141884624958,0.3308893435151897
2024-06-03,gold,2,0.5092426639066358,0.5092426639066358,0.5072927835757282,0.8679528312200328,0.15053249659323875,0.6600182503461838,0.01514268945902586,0.324839074164629,0.5594602484819141
2024-06-03,oil,4,-0.4968856799915745,-0.4960216932637398,0.5745217758246655,0.0008574506223433254,-0.9963567840611618,0.013144166143320035,0.5002433567497064,0.48661245947005227,-0.7997066515240381
2024-06-04,gold,1,0.17169819568456646,0.17169819568456646,0.0,0.17169819568456646,0.17169819568456646,0.44880083203315735,0.17240649461746216,0.3787926435470581,0.11901212024598701
2024-06-04,oil,2,-0.49751078241377605,-0.49751078241377605,0.7025194527920343,-0.0007545134290659339,-0.9942670513984861,0.0021016008831793442,0.5124260326847434,0.4854723275639117,-0.5465714593046604
2024-06-04,silver,1,-0.8536879926896153,-0.8536879926896153,0.0,-0.8536879926896153,-0.8536879926896153,0.003696839325129986,0.9239597320556641,0.07234334945678711,-0.591731425210686
2024-06-05,gas,2,0.9968390514477892,0.9968390514477892,0.0004970252190680731,0.9971905013506129,0.9964876015449654,0.9984183013439178,0.00028010418463964015,0.0013015990843996406,1.0951396317448032
2024-06-05,gold,1,-0.8326146945815404,-0.8326146945815404,0.0,-0.8326146945815404,-0.8326146945815404,0.0027759172953665257,0.912481427192688,0.08474260568618774,-0.5771245280419747
2024-06-05,oil,1,0.9882468917023682,0.9882468917023682,0.0,0.9882468917023682,0.9882468917023682,0.9941071271896362,0.0014644701732322574,0.004428346175700426,0.6850005466806262
2024-06-06,gold,1,0.9772588814748159,0.9772588814748159,0.0,0.9772588814748159,0.9772588814748159,0.9885644316673279,0.0009326954022981226,0.010502755641937256,0.6773842383714344
2024-06-06,oil,3,0.11882975272956771,0.3661778431591236,1.013589462914866,0.9858513171511127,-0.9955399021215332,0.532883053800712,0.3383050059977298,0.12881196232046932,0.16473301614227065
2024-06-07,gold,2,-0.3864974208765528,-0.3864974208765528,0.5530963130799689,0.004600732751570913,-0.7775955745046765,0.06153046153485775,0.4721309021115303,0.4663386717438698,-0.42461081611351137
2024-06-07,oil,2,-0.9954275780169384,-0.9954275780169384,0.001677042560336957,-0.9942417298501857,-0.9966134261836911,0.0004925015673507005,0.9977111220359802,0.001796371245291084,-1.0935889696885421
2024-06-08,oil,1,2.7895039634746877e-06,2.7895039634746877e-06,0.0,2.7895039634746877e-06,2.7895039634746877e-06,0.0016940570203587413,0.0002833103353623301,0.9980226755142212,1.9335368074432722e-06
2024-06-09,oil,3,-0.6410725857532179,-0.9307449223633122,0.5585059461708586,0.002758918161634455,-0.9952317530579761,0.020990384500085685,0.6561962799169123,0.32281327550299466,-0.8887153106982335
2024-06-10,gold,2,-0.13854808403337573,-0.13854808403337573,0.1959436095021689,4.970975776726755e-06,-0.2771011390425282,0.1537951366044581,0.30434358237835113,0.5418612845242023,-0.15221062769048851
2024-06-10,oil,2,0.9279676925225289,0.9279676925225289,0.09759687403738189,0.996979103976971,0.8589562810680869,0.9626461863517761,0.0017840519431047142,0.035569773928727955,1.0194767104922402
2024-06-11,gold,3,0.021900973509695627,0.05764063269527764,0.9691389465940833,0.9726757151485114,-0.9646134273147021,0.40921417383166653,0.3314827816793695,0.25930302776396275,0.030361196079527145
2024-06-11,oil,3,0.9941093507809239,0.9962108123484287,0.003824260988230482,0.9964220805018195,0.9896951594925235,0.9970493714014689,0.0006556603766512126,0.0022948900780950985,1.37812818732415
2024-06-12,gas,1,0.899883346174719,0.899883346174719,0.0,0.899883346174719,0.899883346174719,0.9486218690872192,0.0003773131757043302,0.05100077763199806,0.6237516042338557
2024-06-12,gold,2,-0.9527732492065344,-0.9527732492065344,0.056036455523422166,-0.9131494915122642,-0.9923970069008046,0.007287281507160515,0.9759411811828613,0.016771461232565343,-1.046728399892542
2024-06-12,oil,3,0.4094841991397762,0.14813046210893233,0.5036854495345631,0.9901273999266741,0.09019473538372225,0.5602770249048868,0.00841988151660189,0.43130308684582513,0.5676656362351661
2024-06-13,gas,1,0.9814936280232213,0.9814936280232213,0.0,0.9814936280232213,0.9814936280232213,0.9907037019729614,0.00035264607868157327,0.008943725377321243,0.6803195410018475
2024-06-13,gold,2,-0.4695654889720656,-0.4695654889720656,0.7382115984041773,0.052428938210088455,-0.9915599161542197,0.11478738283040002,0.5017629566136748,0.3834496515337378,-0.5158704165191611
2024-06-13,oil,3,0.0036351310409645046,-0.0006815952666026082,0.9910147246284882,0.9968011676443371,-0.985214179254841,0.3357641259596373,0.34010204950269934,0.3241338054649532,0.005039361664020971
2024-06-14,gold,1,0.9469663433362489,0.9469663433362489,0.0,0.9469663433362489,0.9469663433362489,0.9731267094612122,0.0030270901042968035,0.02384628914296627,0.656387050968682
2024-06-14,oil,1,0.45490492312892594,0.45490492312892594,0.0,0.45490492312892594,0.45490492312892594,0.6746358275413513,0.015118833631277084,0.3102453351020813,0.31531606488965364
2024-06-15,gold,1,-0.0006510419042844717,-0.0006510419042844717,0.0,-0.0006510419042844717,-0.0006510419042844717,0.005485172849148512,0.026098458096385002,0.9684163928031921,-0.0004512678603811593
2024-06-15,oil,1,-0.27369334408625334,-0.27369334408625334,0.0,-0.27369334408625334,-0.27369334408625334,0.02806709334254265,0.5239094495773315,0.4480234682559967,-0.18970976979140947
2024-06-17,gold,2,0.49166646428279165,0.49166646428279165,0.6953114503568301,0.9833259058667597,7.0226988235708165e-06,0.497142469859682,0.00036846966395387426,0.5024890154600143,0.5401508195870752
2024-06-17,oil,3,0.3356493782051464,0.010095071163701341,0.572820306615488,0.997058558922413,-0.00020549547067527651,0.37595173344016075,0.02132675682272141,0.6027215075640319,0.46530884031919195
2024-06-17,silver,1,2.5184206041140023e-05,2.5184206041140023e-05,0.0,2.5184206041140023e-05,2.5184206041140023e-05,0.006424194201827049,0.0040107546374201775,0.9895650148391724,1.745636141205695e-05
2024-06-18,gold,2,0.9449158779861517,0.9449158779861517,0.03748841892550257,0.9714241932243367,0.9184075627479668,0.971972644329071,0.0008275034924736246,0.02719986392185092,1.0380961953132026
2024-06-18,oil,3,0.5490912899681646,0.761961039205864,0.4795046534555679,0.8853070282260549,5.8024725749228345e-06,0.6068076330702752,0.026740744612955798,0.36645163719852764,0.7612021590229133
2024-06-19,gold,1,0.9651627955857288,0.9651627955857288,0.0,0.9651627955857288,0.9651627955857288,0.9824292659759521,0.0021107865031808615,0.015459959395229816,0.6689998705416027
2024-06-19,oil,1,-0.9906533482020121,-0.9906533482020121,0.0,-0.9906533482020121,-0.9906533482020121,0.000647550739813596,0.9953159093856812,0.004036531783640385,-0.6866685752184944
2024-06-20,gas,1,-0.9213452495041408,-0.9213452495041408,0.0,-0.9213452495041408,-0.9213452495041408,0.015417379327118397,0.9599911570549011,0.024591544643044472,-0.6386278620160944
2024-06-20,gold,1,0.9791739439370208,0.9791739439370208,0.0,0.9791739439370208,0.9791739439370208,0.9895328283309937,0.0011410118313506246,0.009326132014393806,0.678711658517708
2024-06-20,oil,3,0.17954165444298062,-1.3163288884593394e-06,0.3885560267736723,0.6254016501419433,-0.08677537048411299,0.2898387318709865,0.11926741591499497,0.5908938695987066,0.24889758314043997
2024-06-21,gold,2,0.011375191440060828,0.011375191440060828,1.388579851897161,0.9932494209355552,-0.9704990380554336,0.4992322404868901,0.4928073284972925,0.007960405084304512,0.012496925102003117
2024-06-21,oil,1,-0.993765728355733,-0.993765728355733,0.0,-0.993765728355733,-0.993765728355733,0.0007667203317396343,0.9968782663345337,0.0023549748584628105,-0.6888259127468768
